date,symbols,realized_vol,range_stress,down_breadth,below_ma60,drawdown60,sell_pressure,new_low60,new_high60,down_breadth5,new_low_pressure,fear_volatility,fear_range,fear_breadth,fear_trend,fear_drawdown,fear_flow,fear_new_low,fear_core,core_components,qvix_close,fear_qvix,north_net,north_net_available,fear_north,fear_enhanced,fear_change3,fear_peak5,greed_enhanced,regime
2009-04-16,1,0.27654797115910557,0.02766861304929506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,5.523809523809524,18.703703703703702,7.918968692449356,50.45871559633027,9.053497942386832,56.27376425855514,8.073394495412845,22.286550601806812,7,,,,,,22.286550601806812,-4.50178452296597,41.50586980465262,77.71344939819319,贪婪
2009-04-17,1,0.2778057104838051,0.027068776278173657,1.0,0.0,0.01118881118881121,0.014555562077908035,0.0,0.0,0.2,0.0,5.893536121673003,16.820702402957487,31.066176470588236,50.54945054945055,15.195071868583163,73.43453510436433,91.20879120879121,40.59546624662971,7,,,,,,40.59546624662971,13.641992148094428,40.59546624662971,59.40453375337029,中性
2009-04-20,1,0.28182917233709276,0.02520518077970945,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,7.020872865275142,10.885608856088561,31.19266055045872,50.6398537477148,9.221311475409836,56.25,8.226691042047532,24.776714076713514,7,,,,,,24.776714076713514,3.113889456027003,40.59546624662971,75.22328592328648,贪婪
2009-04-21,1,0.2793048584645533,0.026493027561852824,1.0,0.0,0.007870370370370527,0.009928038992543308,0.0,0.0,0.4,0.0,6.25,14.3646408839779,60.98901098901099,50.72992700729927,13.905930470347649,68.62003780718337,91.24087591240875,43.728631867175416,7,,,,,,43.728631867175416,21.442081265368603,43.728631867175416,56.271368132824584,中性
2009-04-22,1,0.31538975681496634,0.031948989463622644,1.0,0.0,0.044907407407407396,0.044564945984484086,0.0,0.0,0.6,0.0,11.909262759924385,35.11029411764706,85.37477148080438,50.81967213114754,23.6734693877551,92.45283018867924,91.2568306010929,55.79959009529294,7,,,,,,55.79959009529294,15.20412384866323,55.79959009529294,44.20040990470706,中性
2009-04-23,1,0.2962560815992196,0.03184519627370744,0.0,0.0,0.03888888888888897,0.0,0.0,0.0,0.6,0.0,10.18867924528302,35.04587155963303,85.40145985401459,50.90909090909091,20.977596741344197,56.12052730696798,91.27272727272727,49.987993269865854,7,,,,,,49.987993269865854,25.21127919315234,55.79959009529294,50.012006730134146,中性
2009-04-24,1,0.28640089001309127,0.030853374992868814,1.0,0.0,0.04953703703703716,0.009335661402303094,0.0,0.0,0.6,0.0,7.909604519774012,30.952380952380953,85.42805100182149,50.99818511796733,25.406504065040654,66.9172932330827,91.2885662431942,51.27151216189447,7,,,,,,51.27151216189447,7.542880294719055,55.79959009529294,48.72848783810553,中性
2009-04-27,1,0.3083830551686495,0.031744562852173856,1.0,0.0,0.08101851851851849,0.033701526422479845,0.0,0.0,0.8,0.0,11.654135338345863,35.10054844606947,97.81818181818181,51.08695652173913,33.67139959432049,87.61726078799249,91.30434782608695,58.321832904676604,7,,,,,,58.321832904676604,2.5222428093836626,58.321832904676604,41.678167095323396,中性
2009-04-28,1,0.30678639715384565,0.02978355902719019,0.0,0.0,0.07638888888888895,0.0,0.0,0.0,0.6,0.0,11.632270168855536,27.00729927007299,85.2994555353902,51.17540687160941,32.79352226720648,55.99250936329588,91.32007233273056,50.74579082988015,7,,,,,,50.74579082988015,0.7577975600142963,58.321832904676604,49.25420917011985,中性
2009-04-29,1,0.3210559796429025,0.02624129225433173,0.0,0.0,0.05138888888888893,0.0,0.0,0.0,0.4,0.0,13.295880149812733,13.296903460837886,60.507246376811594,51.26353790613718,25.858585858585858,56.074766355140184,91.33574007220217,44.518951454218225,7,,,,,,44.518951454218225,-6.7525607076762455,58.321832904676604,55.481048545781775,中性
2009-04-30,1,0.3144364263652453,0.024030739218635973,0.0,0.0,0.04629629629629628,0.0,0.0,0.0,0.4,0.0,12.149532710280374,6.545454545454546,60.57866184448463,51.35135135135135,23.790322580645164,56.156716417910445,91.35135135135135,43.131912971639686,7,,,,,,43.131912971639686,-15.189919933036919,58.321832904676604,56.868087028360314,中性
2009-05-04,1,0.3441688581721532,0.028430350120856446,0.0,0.0,0.006944444444444531,0.0,0.0,0.0,0.2,0.0,19.402985074626866,21.234119782214155,30.866425992779785,51.438848920863315,13.279678068410464,56.23836126629422,91.36690647482014,40.54676079714414,7,,,,,,40.54676079714414,-10.199030032736012,58.321832904676604,59.45323920285586,中性
2009-05-05,1,0.34296581560397854,0.023738870144427597,0.0,0.0,0.00046296296296310935,0.0,0.0,0.0,0.0,0.0,18.994413407821227,5.978260869565218,7.927927927927928,51.526032315978455,9.437751004016064,56.31970260223048,91.38240574506284,34.50949912465746,7,,,,,,34.50949912465746,-10.009452329560766,50.74579082988015,65.49050087534255,贪婪
2009-05-06,1,0.34542943779928675,0.025239098233044998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,19.888475836431226,11.39240506329114,8.093525179856115,51.61290322580645,9.218436873747494,56.400742115027825,8.24372759856631,23.55003084181808,7,,,,,,23.55003084181808,-19.581882129821604,44.518951454218225,76.44996915818191,贪婪
2009-05-07,1,0.31282140326320396,0.024355419387368515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,12.059369202226346,7.9422382671480145,8.258527827648116,51.699463327370296,9.4,56.481481481481474,8.407871198568873,22.035564472063303,7,,,,,,22.035564472063303,-18.511196325080835,43.131912971639686,77.9644355279367,贪婪
2009-05-08,1,0.3127597416707869,0.026725500217255272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,12.037037037037036,16.396396396396394,8.422939068100359,51.78571428571429,9.580838323353294,56.56192236598891,8.571428571428571,23.336610864002694,7,,,,,,23.336610864002694,-11.172888260654766,40.54676079714414,76.6633891359973,贪婪
2009-05-11,1,0.3211455027078399,0.025473346891637105,1.0,0.0,0.022747952684258332,0.019598012588038654,0.0,0.0,0.2,0.0,13.863216266173753,12.410071942446043,31.48479427549195,51.87165775401069,17.729083665338646,78.59778597785979,91.44385026737967,42.48578002124293,7,,,,,,42.48578002124293,18.93574917942485,42.48578002124293,57.51421997875707,中性
2009-05-12,1,0.3070148851026529,0.02984599472797215,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,11.623616236162361,28.545780969479356,31.607142857142854,51.95729537366548,9.74155069582505,56.537753222836095,8.718861209964412,28.390285795010804,7,,,,,,28.390285795010804,6.354721322947501,42.48578002124293,71.60971420498919,贪婪
2009-05-13,1,0.30683074998179727,0.028663819611578316,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,11.602209944751381,22.939068100358423,31.72905525846702,52.04262877442274,9.920634920634921,56.61764705882353,8.880994671403197,27.67603410412303,7,,,,,,27.67603410412303,4.339423240120336,42.48578002124293,72.32396589587697,贪婪
2009-05-14,1,0.3077368726891201,0.026878336824588817,1.0,0.0,0.006762849413886385,0.006482049716088742,0.0,0.0,0.4,0.0,11.948529411764707,17.352415026833633,61.20996441281139,52.12765957446809,14.059405940594061,64.58715596330276,91.48936170212765,44.68207029027176,7,,,,,,44.68207029027176,2.196290269028829,44.68207029027176,55.31792970972824,中性
2009-05-15,1,0.30785776879050336,0.02494587743775402,1.0,0.0,0.008115419296663595,0.0009093815304398201,0.0,0.0,0.6,0.0,12.110091743119266,9.821428571428571,85.61278863232683,52.21238938053098,15.217391304347828,57.692307692307686,91.50442477876106,46.31011744326032,7,,,,,,46.31011744326032,17.919831648249513,46.31011744326032,53.68988255673968,中性
2009-05-18,1,0.30476816163979864,0.023393970745719948,0.0,0.0,0.0009017132551847329,0.0,0.0,0.0,0.4,0.0,11.355311355311356,5.169340463458111,61.170212765957444,52.29681978798587,10.650887573964498,56.48994515539305,91.51943462897526,41.23599310443508,7,,,,,,41.23599310443508,13.559959000312052,46.31011744326032,58.76400689556492,中性
2009-05-19,1,0.30001629772814886,0.019301674326920436,0.0,0.0,0.0,0.0,0.0,1.0,0.4,-1.0,10.603290676416819,0.7117437722419928,61.23893805309735,52.38095238095239,10.039370078740157,56.56934306569343,8.994708994708994,28.648335288835874,7,,,,,,28.648335288835874,-16.033735001435886,46.31011744326032,71.35166471116412,贪婪
2009-05-20,1,0.30094658196521623,0.019158366649235946,1.0,0.0,0.009838998211091354,0.006379186511084026,0.0,0.0,0.6,0.0,10.948905109489052,0.7104795737122558,85.68904593639576,52.46478873239436,16.895874263261295,64.11657559198542,91.54929577464789,46.05356642598372,7,,,,,,46.05356642598372,-0.2565510172765997,46.31011744326032,53.94643357401628,中性
2009-05-21,1,0.2757166037920191,0.019978868692549168,1.0,0.0,0.029069767441860628,0.017757629943981758,0.0,0.0,0.6,0.0,5.100182149362477,1.5957446808510638,85.71428571428571,52.54833040421792,20.0,77.0909090909091,91.56414762741653,47.659085666720394,7,,,,,,47.659085666720394,6.423092562285312,47.659085666720394,52.340914333279606,中性
2009-05-22,1,0.2763983667038656,0.01965854840571615,1.0,0.0,0.03309481216457977,0.0025731889461308734,0.0,0.0,0.6,0.0,5.454545454545454,1.238938053097345,85.73943661971832,52.63157894736842,21.52641878669276,59.70961887477314,91.57894736842105,45.41135487208806,7,,,,,,45.41135487208806,16.763019583252188,47.659085666720394,54.58864512791194,中性
2009-05-25,1,0.27201336942092535,0.02040356564564552,0.0,0.0,0.03220035778175312,0.0,0.0,0.0,0.6,0.0,4.71869328493648,2.2968197879858656,85.76449912126537,52.71453590192644,20.8984375,56.34057971014492,91.59369527145358,44.903894368244664,7,,,,,,44.903894368244664,-1.1496720577390533,47.659085666720394,55.096105631755336,中性
2009-05-26,1,0.24434126648879143,0.021302589381607166,1.0,0.0,0.04427549194991065,0.007506501592480877,0.0,0.0,0.8,0.0,3.6231884057971016,2.9982363315696645,97.89473684210527,52.7972027972028,25.730994152046783,65.82278481012658,91.6083916083916,48.63936213531997,7,,,,,,48.63936213531997,0.9802764685995768,48.63936213531997,51.36063786468003,中性
2009-05-27,1,0.2454025795033174,0.020617747892987297,0.0,0.0,0.03443649373881952,0.0,0.0,0.0,0.6,0.0,3.79746835443038,2.464788732394366,85.63922942206655,52.879581151832454,22.17898832684825,56.317689530685925,91.62303664921467,44.98582602392465,7,,,,,,44.98582602392465,-0.42552884816340963,48.63936213531997,55.01417397607535,中性
2009-06-01,1,0.24751332565298287,0.021670671036083194,0.0,0.0,0.006708407871198641,0.0,0.0,0.0,0.4,0.0,3.9711191335740073,4.042179261862917,60.66433566433567,52.961672473867594,14.174757281553399,56.3963963963964,91.63763066202091,40.549727267658696,7,,,,,,40.549727267658696,-4.354167100585968,48.63936213531997,59.450272732341304,中性
2009-06-02,1,0.24752064566849655,0.02079385990926332,0.0,0.0,0.004025044722719251,0.0,0.0,0.0,0.2,0.0,4.1441441441441444,2.631578947368421,31.239092495637,53.04347826086957,12.4031007751938,56.4748201438849,91.65217391304348,35.941198382877324,7,,,,,,35.941198382877324,-12.698163752442646,48.63936213531997,64.05880161712267,贪婪
2009-06-03,1,0.21192190964446764,0.0188141200502377,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,1.079136690647482,0.7005253940455342,31.3588850174216,53.125,10.058027079303674,56.552962298025136,9.027777777777777,23.12890203674588,7,,,,,,23.12890203674588,-21.85692398717877,48.63936213531997,76.87109796325412,贪婪
2009-06-04,1,0.21295615421790037,0.01935380253812829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.2567324955116697,1.3986013986013985,8.347826086956523,53.20623916811091,10.231660231660232,56.63082437275986,9.185441941074524,20.036760813525014,7,,,,,,20.036760813525014,-20.512966454133682,44.98582602392465,79.963239186475,贪婪
2009-06-05,1,0.21359644346110104,0.02004880828109849,1.0,0.0,0.010926573426573438,0.01299424637888499,0.0,0.0,0.2,0.0,1.4336917562724014,2.2687609075043627,31.59722222222222,53.28719723183391,17.726396917148364,72.98747763864043,91.6955017301038,38.713749771960785,7,,,,,,38.713749771960785,2.7725513890834605,40.549727267658696,61.286250228039215,贪婪
2009-06-08,1,0.21561608765831983,0.0174742542198227,1.0,0.0,0.01748251748251728,0.009311349141487556,0.0,0.0,0.4,0.0,1.6100178890876566,0.0,61.005199306759096,53.36787564766839,18.653846153846153,67.67857142857143,91.70984455958549,42.003622140788316,7,,,,,,42.003622140788316,18.874720104042435,42.003622140788316,57.996377859211684,中性
2009-06-09,1,0.21557394071402816,0.01967357772675506,0.0,0.0,0.017045454545454364,0.0,0.0,0.0,0.4,0.0,1.607142857142857,1.9130434782608694,61.0726643598616,53.44827586206896,18.618042226487525,56.50623885918004,91.72413793103448,40.69850651057662,7,,,,,,40.69850651057662,20.661745697051607,42.003622140788316,59.30149348942338,中性
2009-06-10,1,0.2014766466268763,0.019453552781277143,0.0,0.0,0.0017482517482517723,0.0,0.0,0.0,0.4,0.0,0.7130124777183601,1.7361111111111112,61.13989637305699,53.528399311531835,11.685823754789272,56.58362989323843,91.73838209982789,39.589322145896276,7,,,,,,39.589322145896276,0.8755723739354906,42.003622140788316,60.410677854103724,贪婪
2009-06-11,1,0.18620823697437144,0.018807205266890236,1.0,0.0,0.007867132867132809,0.008815975341486449,0.0,0.0,0.6,0.0,0.7117437722419928,0.8665511265164645,85.86206896551725,53.608247422680414,15.86998087954111,66.96269982238012,91.75257731958763,45.090552758352146,7,,,,,,45.090552758352146,3.08693061756383,45.090552758352146,54.909447241647854,中性
2009-06-12,1,0.21177825395336478,0.02209414960009007,1.0,0.0,0.03540209790209792,0.0451756903629734,0.0,0.0,0.6,0.0,1.4209591474245116,5.536332179930796,85.88640275387263,53.687821612349914,23.66412213740458,92.90780141843972,91.76672384219555,50.695737584516806,7,,,,,,50.695737584516806,9.997231073940185,50.695737584516806,49.304262415483194,中性
2009-06-15,1,0.21402563682486905,0.02218160683504393,0.0,0.0,0.024475524475524257,0.0,0.0,0.0,0.4,0.0,2.127659574468085,5.872193436960276,60.996563573883165,53.76712328767124,20.38095238095238,56.46017699115045,91.78082191780823,41.626498737556254,7,,,,,,41.626498737556254,2.0371765916599784,50.695737584516806,58.373501262443746,中性
2009-06-16,1,0.21388623017634018,0.02086813344890379,0.0,0.0,0.024038461538461453,0.0,0.0,0.0,0.4,0.0,2.1238938053097343,3.9655172413793105,61.06346483704974,53.84615384615385,20.15209125475285,56.53710247349824,91.7948717948718,41.35472789328794,7,,,,,,41.35472789328794,-3.7358248650642096,50.695737584516806,58.64527210671206,中性
2009-06-17,1,0.21925377134491644,0.02179310044921464,0.0,0.0,0.00874125874125875,0.0,0.0,0.0,0.4,0.0,2.8268551236749118,5.679862306368331,61.130136986301366,53.92491467576792,16.888045540796963,56.613756613756614,91.80887372013652,41.26749213811466,7,,,,,,41.26749213811466,-9.428245446402144,50.695737584516806,58.73250786188534,中性
2009-06-18,1,0.22005405193495628,0.020495676764166935,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,3.3509700176366843,3.608247422680412,31.28205128205128,54.00340715502555,10.227272727272728,56.690140845070424,9.19931856899489,24.05162971696171,7,,,,,,24.05162971696171,-17.574869020594544,50.695737584516806,75.94837028303829,贪婪
2009-06-19,1,0.21607573195462074,0.016679222673708673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.8169014084507045,0.0,8.361774744027302,54.08163265306123,10.396975425330812,56.76625659050967,9.35374149659864,20.25389747399691,7,,,,,,20.25389747399691,-21.100830419291025,41.626498737556254,79.74610252600309,贪婪
2009-06-22,1,0.20091993373871417,0.01653926921444483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8787346221441126,0.0,8.517887563884157,54.159592529711375,10.566037735849058,56.84210526315789,9.507640067911714,20.067428254665476,7,,,,,,20.067428254665476,-21.200063883449186,41.35472789328794,79.93257174533453,贪婪
2009-06-23,1,0.1991283266994711,0.020075786460639518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8771929824561403,3.418803418803419,8.673469387755102,54.23728813559322,10.734463276836157,56.91768826619965,9.661016949152543,20.645703202399464,7,,,,,,20.645703202399464,-3.405926514562246,41.26749213811466,79.35429679760054,贪婪
2009-06-24,1,0.20906453637700537,0.02083099964568427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.5761821366024518,4.607508532423208,8.828522920203735,54.314720812182735,10.902255639097744,56.993006993006986,9.813874788494077,21.005153117430133,7,,,,,,21.005153117430133,0.7512556434332218,24.05162971696171,78.99484688256987,贪婪
2009-06-25,1,0.2008412460080549,0.02115095719278041,1.0,0.0,0.0021070375052677504,0.0025381807138105243,0.0,0.0,0.2,0.0,1.048951048951049,5.281090289608177,31.864406779661014,54.391891891891895,12.570356472795496,60.20942408376963,91.8918918918919,36.751144636938456,7,,,,,,36.751144636938456,16.68371638227298,36.751144636938456,63.248855363061544,贪婪
2009-06-26,1,0.20116039972875083,0.02012948414905601,1.0,0.0,0.003371260008428134,0.0011364604859796818,0.0,0.0,0.4,0.0,1.3961605584642234,3.571428571428571,61.59052453468698,54.468802698145026,13.48314606741573,58.71080139372822,91.90556492411467,40.732346963997635,7,,,,,,40.732346963997635,20.08664376159817,40.732346963997635,59.267653036002365,中性
2009-06-29,1,0.18173209912076507,0.020371591910746018,0.0,0.0,0.0,0.0,0.0,1.0,0.4,-1.0,0.6968641114982579,4.074702886247878,61.6554054054054,54.54545454545454,11.02803738317757,56.869565217391305,9.932659932659933,28.4003842116907,7,,,,,,28.4003842116907,7.395231094260566,40.732346963997635,71.59961578830931,贪婪
2009-06-30,1,0.18860125628002328,0.01764377579380854,1.0,0.0,0.010460251046025104,0.011519686785980593,0.0,0.0,0.6,0.0,1.0434782608695654,0.5084745762711864,86.17200674536257,54.621848739495796,19.029850746268657,71.35416666666666,91.9327731092437,46.380371263454016,7,,,,,,46.380371263454016,9.62922662651556,46.380371263454016,53.619628736545984,中性
2009-07-01,1,0.18974641819661148,0.016608618014464744,0.0,0.0,0.0,0.0,0.0,1.0,0.6,-1.0,1.215277777777778,0.1692047377326565,86.19528619528619,54.69798657718121,11.1731843575419,56.845753899480066,10.06711409395973,31.48054394842279,7,,,,,,31.48054394842279,-9.251803015574847,46.380371263454016,68.51945605157721,贪婪
2009-07-02,1,0.1893228444837021,0.016901661536990666,0.0,0.0,0.0,0.0,0.0,1.0,0.4,-1.0,1.2131715771230502,0.5067567567567568,61.51260504201681,54.773869346733676,11.338289962825279,56.92041522491349,10.217755443886096,28.06898047917931,7,,,,,,28.06898047917931,-0.3314037325113901,46.380371263454016,71.93101952082068,贪婪
2009-07-03,1,0.1837738014405709,0.019817215980322926,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,0.8650519031141869,3.541315345699832,31.711409395973156,54.84949832775919,11.50278293135436,56.994818652849744,10.367892976588628,24.261824219048442,7,,,,,,24.261824219048442,-22.118547044405574,46.380371263454016,75.73817578095156,贪婪
2009-07-06,1,0.2104699329376817,0.023995260158367098,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,3.1088082901554404,11.784511784511785,31.825795644891127,54.92487479131887,11.666666666666666,57.068965517241374,10.51752921535893,25.842450272877745,7,,,,,,25.842450272877745,-5.6380936755450435,46.380371263454016,74.15754972712226,贪婪
2009-07-07,1,0.21427868487046883,0.024866112021483706,1.0,0.0,0.006286836935166962,0.007403713162904184,0.0,0.0,0.2,0.0,4.310344827586207,14.6218487394958,31.93979933110368,55.00000000000001,16.266173752310536,66.43717728055077,92.0,40.08219199014957,7,,,,,,40.08219199014957,12.013211510970258,40.08219199014957,59.91780800985043,中性
2009-07-08,1,0.21138502777209675,0.026298828660688785,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,3.2702237521514634,19.29530201342282,32.053422370617696,55.074875207986686,11.808118081180812,57.0446735395189,10.64891846921797,27.027933347728045,7,,,,,,27.027933347728045,2.7661091286796022,40.08219199014957,72.97206665227196,贪婪
2009-07-09,1,0.21428141577434462,0.028102634769778638,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,4.639175257731959,25.963149078726964,32.166666666666664,55.14950166112956,11.970534069981584,57.11835334476844,10.79734219269103,28.257817467385173,7,,,,,,28.257817467385173,2.4153671945074286,40.08219199014957,71.74218253261483,贪婪
2009-07-10,1,0.1753378946353475,0.026170754092378224,1.0,0.0,0.0026881720430107503,0.002954135210561553,0.0,0.0,0.4,0.0,0.5145797598627788,19.063545150501675,61.89683860232945,55.223880597014926,14.338235294117647,61.986301369863014,92.03980099502488,43.58045453838776,7,,,,,,43.58045453838776,3.498262548238195,43.58045453838776,56.41954546161224,中性
2009-07-13,1,0.1926117344378936,0.021359811815128672,1.0,0.0,0.017281105990783363,0.010287819892819216,0.0,0.0,0.6,0.0,1.8835616438356164,6.844741235392321,86.37873754152824,55.29801324503312,21.65137614678899,70.5982905982906,92.05298013245033,47.81538579190275,7,,,,,,47.81538579190275,20.787452444174704,47.81538579190275,52.18461420809725,中性
2009-07-14,1,0.2127273238187967,0.023600956171769695,0.0,0.0,0.0,0.0,0.0,1.0,0.4,-1.0,4.102564102564102,11.0,61.857379767827524,55.371900826446286,12.087912087912088,56.996587030716725,10.909090909090908,30.332204960651094,7,,,,,,30.332204960651094,2.0743874932659203,47.81538579190275,69.6677950393489,贪婪
2009-07-15,1,0.21964389961641265,0.023784116950965446,0.0,0.0,0.0,0.0,0.0,1.0,0.4,-1.0,6.143344709897611,11.647254575707153,61.920529801324506,55.44554455445545,12.248628884826324,57.06984667802385,11.056105610561056,30.790179259256565,7,,,,,,30.790179259256565,-12.790275279131198,47.81538579190275,69.20982074074344,贪婪
2009-07-16,1,0.22584257618159714,0.02283560275972054,1.0,0.0,0.005899705014749235,0.007067573623802147,0.0,0.0,0.6,0.0,6.643952299829642,9.30232558139535,86.44628099173553,55.51894563426688,16.970802919708028,66.3265306122449,92.09225700164745,47.61444214868968,7,,,,,,47.61444214868968,-0.20094364321306557,47.81538579190275,52.38555785131032,中性
2009-07-17,1,0.22500160873194522,0.022590260054820087,0.0,0.0,0.0,0.0,0.0,1.0,0.4,-1.0,6.63265306122449,9.12106135986733,61.88118811881188,55.5921052631579,12.386156648451731,57.045840407470294,11.18421052631579,30.549030769328485,7,,,,,,30.549030769328485,0.21682580867739176,47.81538579190275,69.45096923067152,贪婪
2009-07-20,1,0.23283263327803974,0.02600035883760282,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,8.149405772495756,19.5364238410596,31.960461285008236,55.66502463054187,12.545454545454545,57.11864406779661,11.330049261083744,28.043637629062907,7,,,,,,28.043637629062907,-2.746541630193658,47.61444214868968,71.95636237093709,贪婪
2009-07-21,1,0.2536837464946834,0.024296944609224422,1.0,0.0,0.01904419690980952,0.021610481881852037,0.0,0.0,0.4,0.0,10.16949152542373,13.388429752066116,62.00657894736842,55.73770491803278,22.867513611615244,81.89509306260575,92.1311475409836,48.31370847972795,7,,,,,,48.31370847972795,0.6992663310382667,48.31370847972795,51.68629152027205,中性
2009-07-22,1,0.2587045518720816,0.02512482498341858,0.0,0.0,0.0,0.0,0.0,1.0,0.4,-1.0,10.321489001692047,16.666666666666664,62.06896551724138,55.810147299509005,12.681159420289855,57.0945945945946,11.456628477905074,32.2999501396998,7,,,,,,32.2999501396998,1.7509193703713173,48.31370847972795,67.7000498603002,贪婪
2009-07-23,1,0.25580496024095056,0.023288210648775367,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,10.304054054054054,10.543657331136739,31.967213114754102,55.88235294117647,12.839059674502712,57.16694772344013,11.601307189542483,27.18637028980096,7,,,,,,27.18637028980096,-0.8572673392619485,48.31370847972795,72.81362971019904,贪婪
2009-07-24,1,0.2530376303876662,0.02628667232949423,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,10.118043844856661,20.559210526315788,32.0785597381342,55.95432300163132,12.996389891696749,57.23905723905723,11.745513866231647,28.670156872560515,7,,,,,,28.670156872560515,-19.643551607167435,48.31370847972795,71.32984312743949,贪婪
2009-07-27,1,0.2570498229227306,0.024442528044702604,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,10.606060606060606,14.285714285714285,32.189542483660134,56.02605863192183,13.153153153153152,57.310924369747895,11.889250814332247,27.922957763512876,7,,,,,,27.922957763512876,-4.3769923761869265,48.31370847972795,72.07704223648713,贪婪
2009-07-28,1,0.24716144095214057,0.024151336832187613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,9.411764705882353,13.114754098360656,8.64600326264274,56.09756097560976,13.309352517985612,57.38255033557047,12.032520325203253,24.284929460179264,7,,,,,,24.284929460179264,-2.901440829621695,32.2999501396998,75.71507053982074,贪婪
2009-07-29,1,0.31672553472928267,0.03654000079979896,1.0,0.0,0.045209176788124084,0.059280706196226246,0.0,0.0,0.2,0.0,20.973154362416107,55.810147299509005,32.410423452768725,56.16883116883117,31.956912028725316,95.64489112227805,92.20779220779221,55.02459309176009,7,,,,,,55.02459309176009,26.354436219199574,55.02459309176009,44.97540690823991,中性
2009-07-30,1,0.31767838619182437,0.04224806202146177,0.0,0.0,0.030701754385964786,0.0,0.0,0.0,0.2,0.0,21.273031825795645,68.79084967320262,32.52032520325203,56.23987034035657,25.985663082437277,57.35785953177257,92.22042139384116,50.62686015009398,7,,,,,,50.62686015009398,22.703902386581106,55.02459309176009,49.37313984990602,中性
2009-07-31,1,0.33032874791355044,0.0439625938204026,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,23.745819397993312,74.06199021207178,32.62987012987013,56.310679611650485,13.416815742397137,57.42904841402338,12.135922330097088,38.53287797687191,7,,,,,,38.53287797687191,14.247948516692645,55.02459309176009,61.46712202312809,贪婪
2009-08-03,1,0.3308940456577213,0.04673077055401794,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,24.040066777963272,78.82736156351791,32.739059967585085,56.38126009693053,13.571428571428571,57.49999999999999,12.277867528271406,39.33386350081383,7,,,,,,39.33386350081383,-15.690729590946262,55.02459309176009,60.66613649918617,贪婪
2009-08-04,1,0.32558171654450985,0.04710913792083215,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-1.0,22.833333333333332,79.34959349593495,32.847896440129446,56.451612903225815,13.725490196078432,57.570715474209656,12.419354838709678,39.3139995259459,7,,,,,,39.3139995259459,-11.31286062414808,55.02459309176009,60.6860004740541,贪婪
2009-08-05,1,0.3394634887060838,0.034461845472868534,1.0,0.0,0.016340916372957426,0.025776027975810797,0.0,0.0,0.2,0.0,25.9567387687188,48.538961038961034,32.956381260096926,56.52173913043478,23.131672597864767,85.38205980066445,92.27053140096618,52.108297713958144,7,,,,,,52.108297713958144,13.575419737086236,52.108297713958144,47.891702286041856,中性
2009-08-06,1,0.3676035873066755,0.03477721937510261,1.0,0.0,0.0487023389939123,0.0445728571054935,0.0,0.0,0.4,0.0,35.38205980066445,50.08103727714749,62.74193548387097,56.59163987138264,33.57015985790409,93.03482587064677,92.28295819935691,60.526373765853336,7,,,,,,60.526373765853336,21.19251026503951,60.526373765853336,39.473626234146664,恐惧
2009-08-07,1,0.4032377569134137,0.03966044418672784,1.0,0.0,0.08715155398910601,0.06224206355610771,0.0,0.0,0.6,0.0,47.92703150912106,64.23948220064725,86.79549114331722,56.66131621187801,43.08510638297872,96.35761589403974,92.29534510433388,69.62305549233085,7,,,,,,69.62305549233085,30.309055966384946,69.62305549233085,30.37694450766915,恐惧
2009-08-10,1,0.39677936049540496,0.0394130545081702,0.0,0.0,0.07818007049022757,0.0,0.0,0.0,0.6,0.0,45.36423841059602,62.68174474959613,86.81672025723472,56.730769230769226,41.415929203539825,57.35537190082645,92.3076923076923,63.238923722893524,7,,,,,,63.238923722893524,11.13062600893538,69.62305549233085,36.761076277106476,恐惧
