line,symbol,entry_date,exit_date,ret,cash_before,cash_after,exit_reason,line_eval,variant
S,161226,2025-11-24,2025-12-08,0.261090909090909,9265.232725394295,11684.300760606333,no_path,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,161226,2025-12-09,2025-12-23,0.657694558221182,11684.300760606333,19369.001787476736,no_path,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,161226,2025-12-24,2026-01-09,-0.1880616174582799,19369.001787476736,15726.435982771547,no_path,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,512660,2026-01-12,2026-01-20,-0.12187871581450649,15726.435982771547,13809.718160852304,sl-0.12,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,512400,2026-01-21,2026-01-30,0.03817132711939619,13809.718160852304,14336.853430196863,trail0.06,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,512400,2026-02-02,2026-02-24,0.0736342042755342,14336.853430196863,15392.536224344372,original,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159930,2026-02-25,2026-03-06,0.08203592814371263,15392.536224344372,16655.277219994183,trail0.06,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159663,2026-03-09,2026-03-23,-0.14314928425357876,16655.277219994183,14271.08620690708,sl-0.12,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159930,2026-03-24,2026-04-08,-0.0294284097340123,14271.08620690708,13851.110834660809,original,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159811,2026-04-09,2026-04-23,0.162008910490077,13851.110834660809,16095.114210061509,original,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159811,2026-04-24,2026-05-13,0.1607913669064749,16095.114210061509,18683.069624413125,original,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159813,2026-05-14,2026-05-28,0.1345895020188425,18683.069624413125,21197.61466134625,original,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159813,2026-05-29,2026-06-12,-0.0439146800501882,21197.61466134625,20266.72819566605,original,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159811,2026-06-15,2026-06-29,0.05958403597526707,20266.72819566605,21474.301657577576,trail0.06,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,588000,2026-06-30,2026-07-14,-0.0934300341296927,21474.301657577576,19467.956920798784,no_path,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,162411,2026-07-15,2026-07-29,0.0079545454545455,19467.956920798784,19622.815669032414,no_path,S,tp0.2_sl-0.12_tr0.06_ts0.1
S,159766,2023-01-04,2023-01-18,0.0026929982046677,10000.0,10026.929982046677,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159852,2023-01-19,2023-02-09,0.0534351145038167,10026.929982046677,10562.720133759094,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159851,2023-02-10,2023-02-24,-0.0347222222222221,10562.720133759094,10195.959018003572,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512980,2023-02-27,2023-03-13,0.0542986425339364,10195.959018003572,10749.585752012814,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,516970,2023-03-14,2023-03-28,0.002454991816694,10749.585752012814,10775.975897066857,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512980,2023-03-29,2023-04-13,0.1414392059553348,10775.975897066857,12300.12137134182,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512980,2023-04-14,2023-04-28,0.0701559020044542,12300.12137134182,13163.04748091257,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,516970,2023-05-04,2023-05-18,-0.0868628858578607,13163.04748091257,12019.66719003646,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159887,2023-05-19,2023-06-02,-0.029443838604144,12019.66719003646,11665.762049217501,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2023-06-05,2023-06-19,0.1004784688995215,11665.762049217501,12837.91995846902,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512980,2023-06-20,2023-06-26,-0.1265947006869479,12837.91995846902,11212.70732388364,sl-0.12,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2023-06-27,2023-07-11,0.0154826958105644,11212.70732388364,11386.31026059222,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512660,2023-07-12,2023-07-26,-0.0146520146520147,11386.31026059222,11219.477875821636,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,501018,2023-07-27,2023-08-10,0.0576606260296541,11219.477875821636,11866.399993867366,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512880,2023-08-11,2023-08-25,-0.0282375851996103,11866.399993867366,11531.32151302788,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,162411,2023-08-28,2023-09-11,0.050805452292441,11531.32151302788,12117.175518026817,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159930,2023-09-12,2023-09-26,0.016038492381716,12117.175518026817,12311.516745260607,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,501018,2023-09-27,2023-10-19,-0.0072992700729926,12311.516745260607,12221.65165952878,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159992,2023-10-20,2023-11-03,0.0687116564417178,12221.65165952878,13061.42158950867,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,518880,2023-11-06,2023-11-20,-0.0141704817963809,13061.42158950867,12876.334952639681,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159851,2023-11-21,2023-12-05,-0.0384615384615383,12876.334952639681,12381.09130061508,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,560080,2023-12-06,2023-12-20,-0.0306122448979592,12381.09130061508,12002.078301616659,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,518880,2023-12-21,2024-01-05,0.0128121606948967,12002.078301616659,12155.850857489706,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159930,2024-01-08,2024-01-22,-0.0470316114109482,12155.850857489706,11584.141603590808,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,511260,2024-01-23,2024-02-06,0.0048870035474186,11584.141603590808,11640.753344701356,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159887,2024-02-07,2024-02-29,0.0303687635574836,11640.753344701356,11994.268630657578,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159930,2024-03-01,2024-03-15,-0.0212183436002738,11994.268630657578,11739.7701176183,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512400,2024-03-18,2024-04-01,0.0309178743961353,11739.7701176183,12102.738855554326,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,162411,2024-04-02,2024-04-18,-0.0490867579908675,12102.738855554326,11508.654642325062,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,161226,2024-04-19,2024-05-08,-0.0457018498367791,11508.654642325062,10982.687836038172,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159996,2024-05-09,2024-05-23,-0.0309278350515462,10982.687836038172,10643.017078222561,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,161226,2024-05-24,2024-06-07,0.0319258496395469,10643.017078222561,10982.804441173024,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,161226,2024-06-11,2024-06-25,0.0245202558635395,10982.804441173024,11252.105616169805,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,501018,2024-06-26,2024-07-10,-0.0007616146230007,11252.105616169805,11243.535847992982,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2024-07-11,2024-07-25,-0.0774077407740775,11243.535847992982,10373.199139687493,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159611,2024-07-26,2024-08-09,-0.0418648905803996,10373.199139687493,9938.926292735781,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,511260,2024-08-12,2024-08-26,0.0088593134631207,9938.926292735781,10026.97835624998,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,164701,2024-08-27,2024-09-10,-0.0157553290083409,10026.97835624998,9869.000013287749,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,164701,2024-09-11,2024-09-27,0.0420168067226891,9869.000013287749,10283.663879392276,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159768,2024-09-30,2024-10-09,-0.12371134020618568,10283.663879392276,9011.458038642715,sl-0.12,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159852,2024-10-10,2024-10-24,0.0550847457627119,9011.458038642715,9507.851913652696,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159996,2024-10-25,2024-11-08,0.0164056674123789,9507.851913652696,9663.834569954231,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159852,2024-11-11,2024-11-25,-0.0963455149501661,9663.834569954231,8732.767451918775,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159852,2024-11-26,2024-12-10,0.080503144654088,8732.767451918775,9435.782693331104,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512980,2024-12-11,2024-12-25,-0.0804597701149424,9435.782693331104,8676.581786971132,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2024-12-26,2025-01-10,-0.0948737566947206,8676.581786971132,7853.401877572188,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,501018,2025-01-13,2025-01-27,-0.0355819125277984,7853.401877572188,7573.962818918767,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,162411,2025-02-05,2025-02-19,0.0128700128700127,7573.962818918767,7671.43981787525,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159852,2025-02-20,2025-03-06,0.0320512820512819,7671.43981787525,7917.3192992174045,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159852,2025-03-07,2025-03-21,-0.0971488912354804,7917.3192992174045,7148.160507741162,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,515210,2025-03-24,2025-04-07,-0.12634822804314338,7148.160507741162,6245.003093820091,sl-0.12,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,518880,2025-04-08,2025-04-22,0.1526353790613719,6245.003093820091,7198.21150828476,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,518880,2025-04-23,2025-05-12,-0.0165333333333332,7198.21150828476,7079.201078014454,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159663,2025-05-13,2025-05-27,-0.0439367311072054,7079.201078014454,6768.164123795894,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159992,2025-05-28,2025-06-12,0.1013157894736842,6768.164123795894,7453.886015285741,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159992,2025-06-13,2025-06-27,-0.0440097799511001,7453.886015285741,7125.842131972434,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159851,2025-06-30,2025-07-14,0.01194743130227,7125.842131972434,7210.977641314996,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159851,2025-07-15,2025-07-29,0.0378250591016549,7210.977641314996,7483.733296778448,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159992,2025-07-30,2025-08-13,0.0010718113612004,7483.733296778448,7491.75444715013,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2025-08-14,2025-08-28,0.23511166253101745,7491.75444715013,9253.15329049374,tp0.2,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2025-08-29,2025-09-12,0.0377545951316442,9253.15329049374,9602.502346667372,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159755,2025-09-15,2025-09-29,0.1127197518097209,9602.502346667372,10684.894027935981,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159755,2025-09-30,2025-10-22,-0.0854316546762591,10684.894027935981,9772.065851088932,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,518880,2025-10-23,2025-11-06,-0.0265732710696018,9772.065851088932,9512.390096317946,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159930,2025-11-07,2025-11-21,-0.0259826782145236,9512.390096317946,9265.232725394295,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,161226,2025-11-24,2025-12-08,0.261090909090909,9265.232725394295,11684.300760606333,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,161226,2025-12-09,2025-12-23,0.657694558221182,11684.300760606333,19369.001787476736,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,161226,2025-12-24,2026-01-09,-0.1880616174582799,19369.001787476736,15726.435982771547,no_path,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512660,2026-01-12,2026-01-20,-0.12187871581450649,15726.435982771547,13809.718160852304,sl-0.12,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512400,2026-01-21,2026-01-30,0.03817132711939619,13809.718160852304,14336.853430196863,trail0.1,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,512400,2026-02-02,2026-02-24,0.0736342042755342,14336.853430196863,15392.536224344372,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159930,2026-02-25,2026-03-11,0.0826347305389223,15392.536224344372,16664.494307553672,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159663,2026-03-12,2026-03-23,-0.15010141987829617,16664.494307553672,14163.130050436082,sl-0.12,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159930,2026-03-24,2026-04-08,-0.0294284097340123,14163.130050436082,13746.331656195747,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2026-04-09,2026-04-23,0.162008910490077,13746.331656195747,15973.359871051276,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2026-04-24,2026-05-13,0.1607913669064749,15973.359871051276,18541.738238806643,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159813,2026-05-14,2026-05-28,0.1345895020188425,18541.738238806643,21037.26155493136,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159813,2026-05-29,2026-06-12,-0.0439146800501882,21037.26155493136,20113.416944614426,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159811,2026-06-15,2026-06-30,0.1039910061832489,20113.416944614426,22205.03141046809,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159813,2026-07-01,2026-07-15,-0.1527514231499052,22205.03141046809,18813.181261430742,sl-0.12,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159992,2026-07-16,2026-07-30,-0.086908690869087,18813.181261430742,17178.152306916956,original,S,tp0.2_sl-0.12_tr0.1_ts0.15
S,159766,2023-01-04,2023-01-18,0.0026929982046677,10000.0,10026.929982046677,original,S,tp0.2_slNone_trNone_ts0.1
S,159852,2023-01-19,2023-02-09,0.0534351145038167,10026.929982046677,10562.720133759094,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159851,2023-02-10,2023-02-24,-0.0347222222222221,10562.720133759094,10195.959018003572,no_path,S,tp0.2_slNone_trNone_ts0.1
S,512980,2023-02-27,2023-03-13,0.0542986425339364,10195.959018003572,10749.585752012814,original,S,tp0.2_slNone_trNone_ts0.1
S,516970,2023-03-14,2023-03-28,0.002454991816694,10749.585752012814,10775.975897066857,original,S,tp0.2_slNone_trNone_ts0.1
S,512980,2023-03-29,2023-04-13,0.1414392059553348,10775.975897066857,12300.12137134182,original,S,tp0.2_slNone_trNone_ts0.1
S,512980,2023-04-14,2023-04-28,0.0701559020044542,12300.12137134182,13163.04748091257,original,S,tp0.2_slNone_trNone_ts0.1
S,516970,2023-05-04,2023-05-18,-0.0868628858578607,13163.04748091257,12019.66719003646,original,S,tp0.2_slNone_trNone_ts0.1
S,159887,2023-05-19,2023-06-02,-0.029443838604144,12019.66719003646,11665.762049217501,original,S,tp0.2_slNone_trNone_ts0.1
S,159811,2023-06-05,2023-06-19,0.1004784688995215,11665.762049217501,12837.91995846902,original,S,tp0.2_slNone_trNone_ts0.1
S,512980,2023-06-20,2023-07-06,-0.1570166830225711,12837.91995846902,10822.15234968095,original,S,tp0.2_slNone_trNone_ts0.1
S,159811,2023-07-07,2023-07-21,-0.0182648401826484,10822.15234968095,10624.487466581753,original,S,tp0.2_slNone_trNone_ts0.1
S,162411,2023-07-24,2023-08-07,0.0601604278074867,10624.487466581753,11263.661177806593,no_path,S,tp0.2_slNone_trNone_ts0.1
S,162411,2023-08-08,2023-08-22,0.0368956743002544,11263.661177806593,11679.241552051364,no_path,S,tp0.2_slNone_trNone_ts0.1
S,162411,2023-08-23,2023-09-06,0.0372208436724563,11679.241552051364,12113.952776073125,no_path,S,tp0.2_slNone_trNone_ts0.1
S,501018,2023-09-07,2023-09-21,-0.0022189349112426,12113.952776073125,12087.072703345153,no_path,S,tp0.2_slNone_trNone_ts0.1
S,501018,2023-09-22,2023-10-16,-0.0160583941605839,12087.072703345153,11892.973725627202,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159992,2023-10-17,2023-10-31,0.0197674418604651,11892.973725627202,12128.067392296578,original,S,tp0.2_slNone_trNone_ts0.1
S,159992,2023-11-01,2023-11-15,0.0137772675086107,12128.067392296578,12295.159021122707,original,S,tp0.2_slNone_trNone_ts0.1
S,159813,2023-11-16,2023-11-30,-0.0234375000000001,12295.159021122707,12006.991231565142,original,S,tp0.2_slNone_trNone_ts0.1
S,560080,2023-12-01,2023-12-15,-0.0356550580431176,12006.991231565142,11578.881262280482,original,S,tp0.2_slNone_trNone_ts0.1
S,512980,2023-12-18,2024-01-02,-0.0924050632911392,11578.881262280482,10508.934006398867,original,S,tp0.2_slNone_trNone_ts0.1
S,159611,2024-01-03,2024-01-17,-0.0244988864142539,10508.934006398867,10251.476825841211,original,S,tp0.2_slNone_trNone_ts0.1
S,159930,2024-01-18,2024-02-01,0.0471327572663,10251.476825841211,10734.657194694686,original,S,tp0.2_slNone_trNone_ts0.1
S,159887,2024-02-02,2024-02-26,0.0428571428571427,10734.657194694686,11194.713931610171,original,S,tp0.2_slNone_trNone_ts0.1
S,159930,2024-02-27,2024-03-12,-0.0184931506849314,11194.713931610171,10987.688399998204,original,S,tp0.2_slNone_trNone_ts0.1
S,159663,2024-03-13,2024-03-27,-0.0561555075593952,10987.688399998204,10370.669180991825,original,S,tp0.2_slNone_trNone_ts0.1
S,518880,2024-03-28,2024-04-15,0.0771525154106183,10370.669180991825,11170.792394796721,no_path,S,tp0.2_slNone_trNone_ts0.1
S,161226,2024-04-16,2024-04-30,-0.0441014332965822,11170.792394796721,10678.144439127625,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159996,2024-05-06,2024-05-20,-0.0221169036334912,10678.144439127625,10441.97694758294,original,S,tp0.2_slNone_trNone_ts0.1
S,159825,2024-05-21,2024-06-04,-0.0366492146596858,10441.97694758294,10059.286692959482,original,S,tp0.2_slNone_trNone_ts0.1
S,161226,2024-06-05,2024-06-20,0.0239583333333333,10059.286692959482,10300.29043664497,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159611,2024-06-21,2024-07-05,0.026315789473684,10300.29043664497,10571.35071129352,original,S,tp0.2_slNone_trNone_ts0.1
S,501018,2024-07-08,2024-07-22,-0.0268857356235997,10571.35071129352,10287.13217088533,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159813,2024-07-23,2024-08-06,-0.0421052631578945,10287.13217088533,9853.98976369016,original,S,tp0.2_slNone_trNone_ts0.1
S,512660,2024-08-07,2024-08-21,-0.0855263157894737,9853.98976369016,9011.214323374556,original,S,tp0.2_slNone_trNone_ts0.1
S,164701,2024-08-22,2024-09-05,-0.0120930232558138,9011.214323374556,8902.241498998865,no_path,S,tp0.2_slNone_trNone_ts0.1
S,164701,2024-09-06,2024-09-24,0.0422138836772982,8902.241498998865,9278.039686104821,no_path,S,tp0.2_slNone_trNone_ts0.1
S,512880,2024-09-25,2024-09-30,0.2551020408163265,9278.039686104821,11644.886544805031,tp0.2,S,tp0.2_slNone_trNone_ts0.1
S,159851,2024-10-08,2024-10-22,0.140495867768595,11644.886544805031,13280.94498498425,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159996,2024-10-23,2024-11-06,-0.0059880239520958,13280.94498498425,13201.418368307697,original,S,tp0.2_slNone_trNone_ts0.1
S,159768,2024-11-07,2024-11-21,-0.1202263083451201,13201.418368307697,11614.260572966605,original,S,tp0.2_slNone_trNone_ts0.1
S,159852,2024-11-22,2024-12-06,0.032967032967033,11614.260572966605,11997.148284163308,no_path,S,tp0.2_slNone_trNone_ts0.1
S,512980,2024-12-09,2024-12-23,-0.074200913242009,11997.148284163308,11106.948925178589,original,S,tp0.2_slNone_trNone_ts0.1
S,159813,2024-12-24,2025-01-08,-0.0471464019851116,11106.948925178589,10583.296246324016,original,S,tp0.2_slNone_trNone_ts0.1
S,501018,2025-01-09,2025-01-23,0.0227629513343798,10583.296246324016,10824.203303736416,no_path,S,tp0.2_slNone_trNone_ts0.1
S,501018,2025-01-24,2025-02-17,-0.0076804915514593,10824.203303736416,10741.06810171079,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159852,2025-02-18,2025-03-04,-0.0109769484083425,10741.06810171079,10623.163951307819,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159852,2025-03-05,2025-03-19,-0.0131291028446389,10623.163951307819,10483.691339255638,no_path,S,tp0.2_slNone_trNone_ts0.1
S,512400,2025-03-20,2025-04-03,-0.048780487804878,10483.691339255638,9972.291761730974,original,S,tp0.2_slNone_trNone_ts0.1
S,518880,2025-04-07,2025-04-21,0.1231641704231496,9972.291761730974,11200.52080378218,no_path,S,tp0.2_slNone_trNone_ts0.1
S,518880,2025-04-22,2025-05-09,-0.0565021297920321,11200.52080378218,10567.667523588523,no_path,S,tp0.2_slNone_trNone_ts0.1
S,164701,2025-05-12,2025-05-26,0.0204528853177501,10567.667523588523,10783.806815524591,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159887,2025-05-27,2025-06-11,0.0298393267023719,10783.806815524591,11105.588350188294,original,S,tp0.2_slNone_trNone_ts0.1
S,159992,2025-06-12,2025-06-26,-0.066905615292712,11105.588350188294,10362.562128431373,original,S,tp0.2_slNone_trNone_ts0.1
S,159887,2025-06-27,2025-07-11,0.0401433691756272,10362.562128431373,10778.550285558367,original,S,tp0.2_slNone_trNone_ts0.1
S,159851,2025-07-14,2025-07-28,0.0224321133412042,10778.550285558367,11020.335947217882,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159992,2025-07-29,2025-08-12,-0.0340788072417465,11020.335947217882,10644.776042733354,original,S,tp0.2_slNone_trNone_ts0.1
S,512400,2025-08-13,2025-08-27,0.0678221552373776,10644.776042733354,11366.727695970734,original,S,tp0.2_slNone_trNone_ts0.1
S,159811,2025-08-28,2025-09-11,0.063787041687594,11366.727695970734,12091.77762936515,original,S,tp0.2_slNone_trNone_ts0.1
S,159755,2025-09-12,2025-09-26,0.0868644067796611,12091.77762936515,13142.12272005153,original,S,tp0.2_slNone_trNone_ts0.1
S,159755,2025-09-29,2025-10-21,-0.0427509293680298,13142.12272005153,12580.284759900627,original,S,tp0.2_slNone_trNone_ts0.1
S,518880,2025-10-22,2025-11-05,-0.0434018239753875,12580.284759900627,12034.27745519117,no_path,S,tp0.2_slNone_trNone_ts0.1
S,515790,2025-11-06,2025-11-20,-0.0770676691729324,12034.27745519117,11106.823741539218,original,S,tp0.2_slNone_trNone_ts0.1
S,159870,2025-11-21,2025-12-05,0.0356652949245541,11106.823741539218,11502.951885956254,original,S,tp0.2_slNone_trNone_ts0.1
S,161226,2025-12-08,2025-12-22,0.4850057670126875,11502.951885956254,17081.949888314506,no_path,S,tp0.2_slNone_trNone_ts0.1
S,161226,2025-12-23,2026-01-08,-0.1175432403812213,17081.949888314506,15074.082146412376,no_path,S,tp0.2_slNone_trNone_ts0.1
S,512400,2026-01-09,2026-01-23,0.0950334288443173,15074.082146412376,16506.62385946685,original,S,tp0.2_slNone_trNone_ts0.1
S,512400,2026-01-26,2026-02-09,-0.0890637945318973,16506.62385946685,15036.481303631981,original,S,tp0.2_slNone_trNone_ts0.1
S,515790,2026-02-10,2026-03-04,-0.0133333333333331,15036.481303631981,14835.994886250224,original,S,tp0.2_slNone_trNone_ts0.1
S,159930,2026-03-05,2026-03-19,-0.0190217391304348,14835.994886250224,14553.788461783508,original,S,tp0.2_slNone_trNone_ts0.1
S,159611,2026-03-20,2026-04-03,-0.0708041958041957,14553.788461783508,13523.319173842545,original,S,tp0.2_slNone_trNone_ts0.1
S,511010,2026-04-07,2026-04-21,0.0019692792437966,13523.319173842545,13549.95036559883,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159811,2026-04-22,2026-05-11,0.0647282796815507,13549.95036559883,14427.015342534442,original,S,tp0.2_slNone_trNone_ts0.1
S,159663,2026-05-12,2026-05-26,0.06631299734748,14427.015342534442,15383.713972675983,original,S,tp0.2_slNone_trNone_ts0.1
S,159813,2026-05-27,2026-06-10,-0.0926365795724465,15383.713972675983,13958.619329126426,original,S,tp0.2_slNone_trNone_ts0.1
S,159811,2026-06-11,2026-06-26,0.130074074074074,13958.619329126426,15774.273813715019,original,S,tp0.2_slNone_trNone_ts0.1
S,588000,2026-06-29,2026-07-13,-0.0658362989323844,15774.273813715019,14735.754007473994,no_path,S,tp0.2_slNone_trNone_ts0.1
S,511260,2026-07-14,2026-07-28,0.001897800478898,14735.754007473994,14763.719528486303,no_path,S,tp0.2_slNone_trNone_ts0.1
S,159766,2023-01-04,2023-01-18,0.0026929982046677,10000.0,10026.929982046677,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159852,2023-01-19,2023-02-09,0.0534351145038167,10026.929982046677,10562.720133759094,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159851,2023-02-10,2023-02-24,-0.0347222222222221,10562.720133759094,10195.959018003572,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,512980,2023-02-27,2023-03-13,0.0542986425339364,10195.959018003572,10749.585752012814,original,S,tp0.2_slNone_tr0.06_ts0.1
S,516970,2023-03-14,2023-03-28,0.002454991816694,10749.585752012814,10775.975897066857,original,S,tp0.2_slNone_tr0.06_ts0.1
S,512980,2023-03-29,2023-04-13,0.1414392059553348,10775.975897066857,12300.12137134182,original,S,tp0.2_slNone_tr0.06_ts0.1
S,512980,2023-04-14,2023-04-28,0.0701559020044542,12300.12137134182,13163.04748091257,original,S,tp0.2_slNone_tr0.06_ts0.1
S,516970,2023-05-04,2023-05-18,-0.0868628858578607,13163.04748091257,12019.66719003646,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159887,2023-05-19,2023-06-02,-0.029443838604144,12019.66719003646,11665.762049217501,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159811,2023-06-05,2023-06-19,0.1004784688995215,11665.762049217501,12837.91995846902,original,S,tp0.2_slNone_tr0.06_ts0.1
S,512980,2023-06-20,2023-07-06,-0.1570166830225711,12837.91995846902,10822.15234968095,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159811,2023-07-07,2023-07-21,-0.0182648401826484,10822.15234968095,10624.487466581753,original,S,tp0.2_slNone_tr0.06_ts0.1
S,162411,2023-07-24,2023-08-07,0.0601604278074867,10624.487466581753,11263.661177806593,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,162411,2023-08-08,2023-08-22,0.0368956743002544,11263.661177806593,11679.241552051364,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,162411,2023-08-23,2023-09-06,0.0372208436724563,11679.241552051364,12113.952776073125,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,501018,2023-09-07,2023-09-21,-0.0022189349112426,12113.952776073125,12087.072703345153,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,501018,2023-09-22,2023-10-16,-0.0160583941605839,12087.072703345153,11892.973725627202,no_path,S,tp0.2_slNone_tr0.06_ts0.1
